Subject,Item,Condition,Word,RT,RegionP,GrammaticalityP,DistractorP,Grammaticality,Distractor,IF_Gramm,IF_Ungramm
1,14,Expt2-F,0,479,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,1,768,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,2,1016,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,3,1000,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,4,824,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,5,712,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,6,632,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,7,808,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,8,664,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,Expt2-F,9,720,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,9,Expt2-E,0,559,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,1,1113,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,2,759,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,3,984,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,4,888,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,5,648,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,6,680,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,7,655,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,8,745,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,9,767,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,Expt2-E,10,761,Others,Grammatical,Match,0.5,0.5,0.5,0
1,4,Expt2-H,0,711,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,1,1304,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,2,943,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,3,776,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,4,1217,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,5,711,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,6,807,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,7,848,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,8,864,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,Expt2-H,9,680,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,11,Expt2-G,0,719,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,1,520,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,2,872,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,3,704,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,4,727,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,5,633,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,6,856,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,7,792,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,8,727,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,9,537,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,10,935,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,11,Expt2-G,11,736,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,18,Expt2-F,0,615,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,1,912,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,2,648,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,3,1056,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,4,984,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,5,592,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,6,560,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,7,615,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,8,712,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,9,609,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,Expt2-F,10,839,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,0,615,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,1,856,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,2,985,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,3,855,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,4,721,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,5,647,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,6,657,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,7,768,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,8,1471,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,9,616,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,Expt2-F,10,912,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,24,Expt2-H,0,759,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,1,968,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,2,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,3,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,4,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,5,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,6,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,7,NA,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,8,NA,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,9,NA,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,10,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,11,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,12,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,13,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,Expt2-H,14,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,10,Expt2-F,0,680,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,1,839,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,2,632,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,3,576,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,4,776,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,5,760,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,6,896,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,7,545,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,8,727,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,9,944,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,Expt2-F,10,904,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,15,Expt2-G,0,671,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,1,769,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,2,863,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,3,712,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,4,928,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,5,760,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,6,1232,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,7,NA,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,8,NA,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,9,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,10,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,15,Expt2-G,11,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,0,720,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,1,975,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,2,953,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,3,648,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,4,1552,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,5,607,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,6,936,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,7,729,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,8,607,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,9,760,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,10,784,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,Expt2-G,11,1216,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,22,Expt2-F,0,767,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,1,1384,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,2,1032,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,3,552,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,4,2136,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,5,696,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,6,1064,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,7,840,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,8,1000,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,9,864,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,10,536,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,11,848,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,Expt2-F,12,879,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,8,Expt2-H,0,607,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,1,993,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,2,688,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,3,1792,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,4,719,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,5,616,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,6,696,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,7,657,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,8,703,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,9,712,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,10,608,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,Expt2-H,11,864,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,0,680,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,1,1080,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,2,752,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,3,656,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,4,672,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,5,624,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,6,816,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,7,672,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,8,656,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,9,632,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,16,Expt2-H,10,640,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,13,Expt2-E,0,761,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,1,504,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,2,600,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,3,594,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,4,518,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,5,527,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,6,465,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,7,661,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,8,578,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,9,641,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,10,640,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,11,640,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,12,696,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,Expt2-E,13,720,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,0,1137,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,1,1287,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,2,918,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,3,634,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,4,632,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,5,680,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,6,896,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,7,704,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,8,871,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,9,849,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,10,1064,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,Expt2-E,11,704,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,0,559,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,1,584,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,2,688,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,3,624,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,4,928,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,5,648,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,6,736,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,7,552,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,8,544,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,9,600,Others,Grammatical,Match,0.5,0.5,0.5,0
1,1,Expt2-E,10,504,Others,Grammatical,Match,0.5,0.5,0.5,0
1,23,Expt2-G,0,1007,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,1,640,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,2,1200,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,3,528,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,4,680,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,5,544,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,6,488,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,7,728,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,8,688,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,9,744,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,10,896,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,11,664,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,Expt2-G,12,816,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,0,1359,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,1,671,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,2,617,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,3,1968,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,4,982,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,5,553,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,6,681,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,7,1320,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,8,672,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,9,1064,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,10,495,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,Expt2-G,11,688,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,5,Expt2-E,0,406,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,1,1472,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,2,792,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,3,544,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,4,736,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,5,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,6,NA,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,7,NA,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,8,NA,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,9,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,Expt2-E,10,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
1,7,Expt2-G,0,568,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,1,679,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,2,985,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,3,775,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,4,665,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,5,616,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,6,728,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,7,576,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,8,1016,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,9,984,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,10,600,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,11,760,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,Expt2-G,12,904,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,6,Expt2-F,0,559,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,1,608,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,2,680,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,3,528,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,4,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,5,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,6,NA,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,7,NA,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,8,NA,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,9,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,Expt2-F,10,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,20,Expt2-H,0,494,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,1,729,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,2,752,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,3,784,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,4,631,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,5,585,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,6,832,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,7,632,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,8,1191,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,9,601,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,Expt2-H,10,647,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,0,479,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,1,1040,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,2,984,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,3,536,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,4,1064,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,5,642,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,6,1262,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,7,976,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,8,688,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,9,776,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,10,688,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,Expt2-H,11,704,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,21,Expt2-E,0,543,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,1,616,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,2,704,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,3,928,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,4,1464,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,5,624,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,6,824,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,7,800,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,8,632,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,9,712,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,10,776,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,Expt2-E,11,624,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,0,528,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,1,1364,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,2,974,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,3,1412,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,4,794,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,5,589,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,6,591,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,7,606,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,8,957,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,9,794,Others,Grammatical,Match,0.5,0.5,0.5,0
2,9,Expt2-E,10,806,Others,Grammatical,Match,0.5,0.5,0.5,0
2,16,Expt2-H,0,626,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,16,Expt2-H,1,774,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,16,Expt2-H,2,477,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,16,Expt2-H,3,705,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,16,Expt2-H,4,881,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,16,Expt2-H,5,573,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
