Subject,Item,Condition,Word,RT,RegionP,GrammaticalityP,DistractorP,Grammaticality,Distractor,IF_Gramm,IF_Ungramm
1,21,cond1,8,585,Others,Grammatical,Match,0.5,0.5,0.5,0
1,21,cond1,9,962,Others,Grammatical,Match,0.5,0.5,0.5,0
1,20,cond4,0,596,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,1,550,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,2,751,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,3,699,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,4,676,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,5,546,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,6,614,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,7,511,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,20,cond4,8,650,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,17,cond1,0,3073,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,1,554,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,2,796,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,3,695,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,4,736,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,5,790,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,6,912,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,7,726,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,8,596,Others,Grammatical,Match,0.5,0.5,0.5,0
1,17,cond1,9,578,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,0,536,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,1,1317,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,2,830,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,3,662,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,4,881,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,5,964,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,6,583,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,7,555,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,8,849,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,9,644,Others,Grammatical,Match,0.5,0.5,0.5,0
1,13,cond1,10,610,Others,Grammatical,Match,0.5,0.5,0.5,0
1,4,cond4,0,791,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,1,521,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,2,709,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,3,572,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,4,867,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,5,596,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,6,648,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,4,cond4,7,594,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,7,cond3,0,642,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,1,929,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,2,700,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,3,627,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,4,738,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,5,536,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,6,491,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,7,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,8,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,7,cond3,9,NA,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,0,600,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,1,698,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,2,570,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,3,535,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,4,828,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,5,611,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,6,514,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,7,631,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,8,707,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,19,cond3,9,632,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,2,cond2,0,562,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,1,713,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,2,710,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,3,575,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,4,719,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,5,660,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,6,672,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,7,646,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,2,cond2,8,774,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,5,cond1,0,559,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,1,524,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,2,604,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,3,566,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,4,782,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,5,632,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,6,571,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,7,642,Others,Grammatical,Match,0.5,0.5,0.5,0
1,5,cond1,8,624,Others,Grammatical,Match,0.5,0.5,0.5,0
1,6,cond2,0,559,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,1,562,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,2,615,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,3,613,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,4,657,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,5,518,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,6,616,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,7,600,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,6,cond2,8,588,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,3,cond3,0,526,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,1,647,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,2,646,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,3,650,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,4,793,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,5,616,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,6,508,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,7,558,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,8,722,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,3,cond3,9,943,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,18,cond2,0,1989,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,1,645,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,2,701,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,3,813,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,4,524,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,5,488,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,6,672,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,18,cond2,7,624,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,0,675,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,1,768,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,2,687,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,3,529,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,4,551,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,5,697,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,6,554,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,7,467,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,8,518,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,22,cond2,9,511,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,9,cond1,0,654,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,1,620,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,2,479,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,3,678,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,4,710,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,5,513,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,6,518,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,7,763,Others,Grammatical,Match,0.5,0.5,0.5,0
1,9,cond1,8,753,Others,Grammatical,Match,0.5,0.5,0.5,0
1,10,cond2,0,526,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,1,527,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,2,1184,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,3,563,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,4,958,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,5,640,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,6,NA,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,7,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,10,cond2,8,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,24,cond4,0,574,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,1,588,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,2,730,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,3,584,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,4,577,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,5,732,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,6,NA,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,7,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,8,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,9,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,10,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,24,cond4,11,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,0,557,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,1,547,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,2,528,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,3,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,4,NA,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,5,NA,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,6,NA,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,7,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,8,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,12,cond4,9,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,23,cond3,0,637,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,1,709,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,2,762,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,3,614,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,4,746,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,5,1146,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,6,593,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,7,567,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,23,cond3,8,767,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
1,8,cond4,0,548,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,1,540,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,2,603,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,3,512,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,4,632,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,5,640,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,6,414,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,7,613,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,8,580,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,8,cond4,9,523,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
1,14,cond2,0,1581,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,1,601,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,2,598,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,3,520,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,4,681,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,5,539,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,6,521,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
1,14,cond2,7,540,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,0,859,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,1,996,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,2,880,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,3,861,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,4,780,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,5,864,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,6,737,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,7,849,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,8,655,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,22,cond2,9,789,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,0,942,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,1,875,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,2,890,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,3,596,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,4,840,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,5,596,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,6,682,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,7,555,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,2,cond2,8,NA,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,0,1225,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,1,821,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,2,1279,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,3,698,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,4,738,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,5,722,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,6,540,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,14,cond2,7,767,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,0,1859,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,1,716,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,2,848,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,3,657,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,4,540,Pre-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,5,655,Reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,6,1085,Post-reflexive,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,18,cond2,7,790,Others,Grammatical,Mismatch,0.5,-0.5,-0.5,0
2,17,cond1,0,1013,Others,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,1,1109,Others,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,2,732,Others,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,3,698,Others,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,4,612,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,5,602,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,6,581,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,7,791,Others,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,8,750,Others,Grammatical,Match,0.5,0.5,0.5,0
2,17,cond1,9,884,Others,Grammatical,Match,0.5,0.5,0.5,0
2,4,cond4,0,766,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,1,690,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,2,1024,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,3,676,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,4,683,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,5,594,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,6,NA,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,4,cond4,7,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,13,cond1,0,577,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,1,833,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,2,1628,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,3,607,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,4,564,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,5,NA,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,6,NA,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,7,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,8,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,9,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
2,13,cond1,10,NA,Others,Grammatical,Match,0.5,0.5,0.5,0
2,3,cond3,0,1002,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,1,569,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,2,604,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,3,505,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,4,578,Pre-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,5,727,Reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,6,540,Post-reflexive,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,7,668,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,8,595,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,3,cond3,9,516,Others,Ungrammatical,Match,-0.5,0.5,0,0.5
2,20,cond4,0,1870,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,1,577,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,2,515,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,3,600,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,4,734,Pre-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,5,553,Reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,6,NA,Post-reflexive,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,7,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,20,cond4,8,NA,Others,Ungrammatical,Mismatch,-0.5,-0.5,0,-0.5
2,5,cond1,0,2562,Others,Grammatical,Match,0.5,0.5,0.5,0
2,5,cond1,1,686,Others,Grammatical,Match,0.5,0.5,0.5,0
2,5,cond1,2,767,Others,Grammatical,Match,0.5,0.5,0.5,0
2,5,cond1,3,632,Others,Grammatical,Match,0.5,0.5,0.5,0
2,5,cond1,4,737,Pre-reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,5,cond1,5,847,Reflexive,Grammatical,Match,0.5,0.5,0.5,0
2,5,cond1,6,658,Post-reflexive,Grammatical,Match,0.5,0.5,0.5,0
